Company Name,Location,Date,Detail,Status Rocket,Rocket,Status Mission,Year,Month,Country
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1971-12-20 01:10:00+00:00,Atlas-SLV3C Centaur-D | Intelsat 4 F3,Statusretired,,Success,1971.0,December,USA
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-12-19 22:50:00+00:00,Molniya-M /Block L | Molniya-1 n†­25,Statusretired,,Success,1971.0,December,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1971-12-17 13:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 468,Statusretired,,Success,1971.0,December,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-12-17 10:39:00+00:00,Cosmos-2I (63SM) | Cosmos 467,Statusretired,,Success,1971.0,December,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-12-16 09:39:00+00:00,Voskhod | Cosmos 466,Statusretired,,Success,1971.0,December,Kazakhstan
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1971-12-15 04:31:00+00:00,Cosmos-3M (11K65M) | Cosmos 465,Statusretired,,Success,1971.0,December,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1971-12-10 11:00:00+00:00,Voskhod | Cosmos 464,Statusretired,,Success,1971.0,December,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-12-06 09:50:00+00:00,Voskhod | Cosmos 463,Statusretired,,Success,1971.0,December,Kazakhstan
CNES,"ELD, Guiana Space Centre, French Guiana, France",1971-12-05 15:30:00+00:00,Diamant B | Polaire,Statusretired,,Failure,1971.0,December,France
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",1971-12-04 22:33:00+00:00,Atlas-SLV3A Agena-D | AFP-827 (Canyon-4),Statusretired,,Failure,1971.0,December,USA
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1971-12-03 13:19:00+00:00,Tsyklon-2 | Cosmos 462,Statusretired,,Success,1971.0,December,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-12-03 13:00:00+00:00,Voskhod | Zenit-2M n†­25,Statusretired,,Failure,1971.0,December,Russia
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1971-12-02 08:25:00+00:00,Cosmos-2I (63SM) | Intercosmos-5,Statusretired,,Success,1971.0,December,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1971-11-30 16:39:00+00:00,Cosmos-3M (11K65M) | Cosmos 460,Statusretired,,Success,1971.0,November,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1971-11-29 17:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 459,Statusretired,,Success,1971.0,November,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-11-29 10:09:00+00:00,Cosmos-2I (63SM) | Cosmos 458,Statusretired,,Success,1971.0,November,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-11-24 09:30:00+00:00,Molniya-M /Block L | Molniya-2 n†­24,Statusretired,,Success,1971.0,November,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1971-11-20 18:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 457,Statusretired,,Success,1971.0,November,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1971-11-19 12:00:00+00:00,Voskhod | Cosmos 456,Statusretired,,Partial Failure,1971.0,November,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-11-17 11:09:00+00:00,Cosmos-2I (63SM) | Cosmos 455,Statusretired,,Success,1971.0,November,Russia
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",1971-11-15 05:52:00+00:00,Scout B | Explorer 45,Statusretired,,Success,1971.0,November,Kenya
CECLES,"ELA-1, Guiana Space Centre, French Guiana, France",1971-11-04 21:10:00+00:00,Europa 2 | Test flight,Statusretired,,Failure,1971.0,November,France
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1971-11-03 03:09:00+00:00,Titan III(23)C | DSCS-II 1&2,Statusretired,,Success,1971.0,November,USA
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1971-11-02 14:25:00+00:00,Voskhod | Cosmos 454,Statusretired,,Success,1971.0,November,Russia
RAE,"LA-5B, RAAF Woomera Range Complex, Australia",1971-10-28 04:09:00+00:00,Black Arrow | Prospero,Statusretired,,Success,1971.0,October,Australia
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1971-10-23 17:16:00+00:00,Titan III(24)B | OPS 7616,Statusretired,,Success,1971.0,October,USA
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-10-19 12:40:00+00:00,Cosmos-2I (63SM) | Cosmos 453,Statusretired,,Success,1971.0,October,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-10-14 09:00:00+00:00,Voskhod | Cosmos 452,Statusretired,,Success,1971.0,October,Kazakhstan
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1971-10-13 13:41:00+00:00,Cosmos-3M (11K65M) | Cosmos 444 to 451,Statusretired,,Success,1971.0,October,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1971-10-07 12:30:00+00:00,Voskhod | Cosmos 443,Statusretired,,Success,1971.0,October,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1971-09-29 11:30:00+00:00,Voskhod | Cosmos 442,Statusretired,,Success,1971.0,September,Russia
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1971-09-28 10:00:00+00:00,Proton K/Block D | Luna-19,Statusretired,,Success,1971.0,September,Kazakhstan
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-09-28 07:40:00+00:00,Voskhod | Cosmos 441,Statusretired,,Success,1971.0,September,Kazakhstan
ISAS,"Mu Pad, Uchinoura Space Center, Japan",1971-09-28 04:00:00+00:00,Mu-IV S | Shinsei,Statusretired,,Success,1971.0,September,Japan
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-09-24 10:30:00+00:00,Cosmos-2I (63SM) | Cosmos 440,Statusretired,,Success,1971.0,September,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1971-09-21 12:00:00+00:00,Voskhod | Cosmos 439,Statusretired,,Success,1971.0,September,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1971-09-14 13:00:00+00:00,Voskhod | Cosmos 438,Statusretired,,Success,1971.0,September,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1971-09-10 03:38:00+00:00,Cosmos-3M (11K65M) | Cosmos 437,Statusretired,,Success,1971.0,September,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1971-09-07 01:15:00+00:00,Cosmos-3M (11K65M) | Cosmos 436,Statusretired,,Success,1971.0,September,Russia
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1971-09-02 13:40:00+00:00,Proton K/Block D | Luna-18,Statusretired,,Success,1971.0,September,Kazakhstan
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-08-27 10:54:00+00:00,Cosmos-2I (63SM) | Cosmos 435,Statusretired,,Success,1971.0,August,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-08-19 06:30:00+00:00,Voskhod | Zenit-2M n†­22,Statusretired,,Failure,1971.0,August,Kazakhstan
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1971-08-12 15:30:00+00:00,Titan III(24)B | OPS 8607,Statusretired,,Success,1971.0,August,USA
RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan",1971-08-08 23:45:00+00:00,Tsyklon | Cosmos 433,Statusretired,,Success,1971.0,August,Kazakhstan
General Dynamics,"LC-576A2, Vandenberg AFB, California, USA",1971-08-07 00:11:00+00:00,Atlas-E/F OV1 | OV1-20 OV1-21,Statusretired,,Success,1971.0,August,USA
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-08-05 10:00:00+00:00,Voskhod | Cosmos 432,Statusretired,,Success,1971.0,August,Kazakhstan
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-08-03 11:00:00+00:00,Cosmos-2I (63SM) | DS-P1-You #33,Statusretired,,Failure,1971.0,August,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-07-30 08:29:00+00:00,Voskhod | Cosmos 431,Statusretired,,Success,1971.0,July,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-07-28 10:19:00+00:00,Voskhod | Cosmos 512,Statusretired,,Success,1971.0,July,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-07-28 03:29:00+00:00,Molniya-M /Block L | Molniya-1 n†­20,Statusretired,,Success,1971.0,July,Russia
NASA,"LC-39A, Kennedy Space Center, Florida, USA",1971-07-26 13:34:00+00:00,Saturn V | Apollo 15,Statusretired,"1,160.0 ",Success,1971.0,July,USA
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1971-07-23 11:00:00+00:00,Voskhod | Cosmos 430,Statusretired,,Success,1971.0,July,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1971-07-22 13:45:00+00:00,Cosmos-3M (11K65M) | Tselina-OM #10,Statusretired,,Failure,1971.0,July,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-07-20 10:00:00+00:00,Voskhod | Cosmos 429,Statusretired,,Success,1971.0,July,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-07-16 01:41:00+00:00,Vostok-2M | Meteor n†­20,Statusretired,,Success,1971.0,July,Russia
RVSN USSR,"Site 110/37, Baikonur Cosmodrome, Kazakhstan",1971-06-26 23:15:00+00:00,N1-L3 | 6L (Test flight),Statusretired,,Failure,1971.0,June,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-06-25 10:30:00+00:00,Voskhod | Zenit-4M n†­17,Statusretired,,Failure,1971.0,June,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-06-24 07:59:00+00:00,Voskhod | Cosmos 428,Statusretired,,Success,1971.0,June,Kazakhstan
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1971-06-15 18:41:00+00:00,Titan IIID | KH-9,Statusretired,,Success,1971.0,June,USA
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-06-12 05:30:00+00:00,Soyuz L | Cosmos 434 (T2K Lunar Lander),Statusretired,,Success,1971.0,June,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-06-11 10:00:00+00:00,Voskhod | Cosmos 427,Statusretired,,Success,1971.0,June,Russia
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1971-06-06 04:55:00+00:00,Soyuz | Soyuz 11,Statusretired,,Success,1971.0,June,Kazakhstan
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1971-05-30 22:23:00+00:00,Atlas-SLV3C Centaur-D | Mariner 9,Statusretired,,Success,1971.0,May,USA
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1971-05-29 03:48:00+00:00,Cosmos-3M (11K65M) | Cosmos 425,Statusretired,,Success,1971.0,May,Russia
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1971-05-28 15:26:00+00:00,Proton K/Block D | Mars-3,Statusretired,,Success,1971.0,May,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-05-28 10:30:00+00:00,Voskhod | Cosmos 424,Statusretired,,Success,1971.0,May,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-05-27 11:59:00+00:00,Cosmos-2I (63SM) | Cosmos 423,Statusretired,,Success,1971.0,May,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1971-05-22 00:51:00+00:00,Cosmos-3M (11K65M) | Cosmos 422,Statusretired,,Success,1971.0,May,Russia
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1971-05-19 16:22:00+00:00,Proton K/Block D | Mars-2,Statusretired,,Success,1971.0,May,Kazakhstan
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-05-19 10:20:00+00:00,Cosmos-2I (63SM) | Cosmos 421,Statusretired,,Success,1971.0,May,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-05-18 08:00:00+00:00,Voskhod | Cosmos 420,Statusretired,,Success,1971.0,May,Kazakhstan
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1971-05-10 16:58:00+00:00,Proton K/Block D | Cosmos 419,Statusretired,,Success,1971.0,May,Kazakhstan
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1971-05-09 01:11:00+00:00,Atlas-SLV3C Centaur-D | Mariner 8,Statusretired,,Failure,1971.0,May,USA
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1971-05-07 14:20:00+00:00,Cosmos-3M (11K65M) | Cosmos 411 to 418,Statusretired,,Success,1971.0,May,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-05-06 06:20:00+00:00,Voskhod | Cosmos 410,Statusretired,,Success,1971.0,May,Kazakhstan
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1971-05-05 07:43:00+00:00,Titan III(23)C | DSP-2,Statusretired,,Success,1971.0,May,USA
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1971-04-28 14:35:00+00:00,Cosmos-3M (11K65M) | Cosmos 409,Statusretired,,Success,1971.0,April,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-04-24 11:15:00+00:00,Cosmos-2I (63SM) | Cosmos 408,Statusretired,,Success,1971.0,April,Russia
ASI,"Santa Rita 2, San Marco Launch Platform, Kenya",1971-04-24 07:32:00+00:00,Scout B | San Marco 3,Statusretired,,Success,1971.0,April,Kenya
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1971-04-22 23:54:00+00:00,Soyuz | Soyuz 10,Statusretired,,Success,1971.0,April,Kazakhstan
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1971-04-22 15:30:00+00:00,Titan III(23)B | OPS 7899,Statusretired,,Success,1971.0,April,USA
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1971-04-22 04:22:00+00:00,Cosmos-3MRB (65MRB) | BOR-2 Shuttle,Statusretired,,Success,1971.0,April,Russia
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1971-04-19 01:40:00+00:00,Proton K | Saliout-1,Statusretired,,Success,1971.0,April,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-04-17 11:44:00+00:00,Vostok-2M | Meteor n†­19,Statusretired,,Success,1971.0,April,Russia
CNES,"ELD, Guiana Space Centre, French Guiana, France",1971-04-15 09:09:00+00:00,Diamant B | Tournesol,Statusretired,,Success,1971.0,April,France
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1971-04-14 08:00:00+00:00,Voskhod | Cosmos 406,Statusretired,,Success,1971.0,April,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-04-07 07:10:00+00:00,Vostok-2M | Cosmos 405,Statusretired,,Success,1971.0,April,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1971-04-02 08:20:00+00:00,Voskhod | Cosmos 403,Statusretired,,Success,1971.0,April,Russia
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1971-04-01 11:29:00+00:00,Tsyklon-2 | Cosmos 402,Statusretired,,Success,1971.0,April,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-03-27 10:59:00+00:00,Voskhod | Cosmos 401,Statusretired,,Success,1971.0,March,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1971-03-23 11:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 407,Statusretired,,Success,1971.0,March,Russia
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",1971-03-21 03:45:00+00:00,Titan-III(33)B Agena-D | Jumpseat 1,Statusretired,,Success,1971.0,March,USA
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1971-03-18 21:45:00+00:00,Cosmos-3M (11K65M) | Cosmos 400,Statusretired,,Success,1971.0,March,Russia
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1971-03-05 08:15:00+00:00,Cosmos-2I (63SM) | DS-P1-You #39,Statusretired,,Failure,1971.0,March,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-03-05 01:02:00+00:00,Voskhod | Zenit-2M n†­17,Statusretired,,Failure,1971.0,March,Russia
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1971-03-04 14:27:00+00:00,Tsyklon-2 | Cosmos 404,Statusretired,,Success,1971.0,March,Kazakhstan
CASC,"Site 5020 (LA-2A), Jiuquan Satellite Launch Center, China",1971-03-03 12:15:00+00:00,Long March 1 | Shijian 1,Statusretired,,Success,1971.0,March,China
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-03-03 09:30:00+00:00,Voskhod | Cosmos 399,Statusretired,,Success,1971.0,March,Kazakhstan
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-02-26 05:06:00+00:00,Soyuz L | Cosmos 398 (T2K Lunar Lander),Statusretired,,Success,1971.0,February,Kazakhstan
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1971-02-25 11:11:00+00:00,Tsyklon-2 | Cosmos 397,Statusretired,,Success,1971.0,February,Kazakhstan
ISAS,"Mu Pad, Uchinoura Space Center, Japan",1971-02-21 05:00:00+00:00,Mu-III C | Hakucho,Statusretired,,Success,1971.0,February,Japan
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1971-02-18 13:59:00+00:00,Voskhod | Cosmos 396,Statusretired,,Success,1971.0,February,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1971-02-17 21:10:00+00:00,Cosmos-3M (11K65M) | Cosmos 395,Statusretired,,Success,1971.0,February,Russia
ISAS,"Mu Pad, Uchinoura Space Center, Japan",1971-02-16 04:00:00+00:00,Mu-IV S | Tansei 1,Statusretired,,Success,1971.0,February,Japan
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1971-02-09 18:48:00+00:00,Cosmos-3M (11K65M) | Cosmos 394,Statusretired,,Success,1971.0,February,Russia
NASA,"LC-39A, Kennedy Space Center, Florida, USA",1971-01-31 21:03:00+00:00,Saturn V | Apollo 14,Statusretired,"1,160.0 ",Success,1971.0,January,USA
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-01-26 12:44:00+00:00,Cosmos-2I (63SM) | Cosmos 393,Statusretired,,Success,1971.0,January,Russia
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1971-01-26 00:36:00+00:00,Atlas-SLV3C Centaur-D | Intelsat 4 F2,Statusretired,,Success,1971.0,January,USA
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1971-01-21 18:28:00+00:00,Titan III(23)B | OPS 7776,Statusretired,,Success,1971.0,January,USA
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-01-21 08:40:00+00:00,Voskhod | Cosmos 392,Statusretired,,Success,1971.0,January,Kazakhstan
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1971-01-20 11:24:00+00:00,Vostok-2M | Meteor n†­18,Statusretired,,Success,1971.0,January,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1971-01-14 12:00:00+00:00,Cosmos-2I (63SM) | Cosmos 391,Statusretired,,Success,1971.0,January,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1971-01-12 09:30:00+00:00,Voskhod | Cosmos 390,Statusretired,,Success,1971.0,January,Kazakhstan
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1970-12-25 03:50:00+00:00,Molniya-M /Block L | Molniya-1 n†­22,Statusretired,,Success,1970.0,December,Kazakhstan
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1970-12-22 21:30:00+00:00,Cosmos-3M (11K65M) | DS-P1-M #1,Statusretired,,Failure,1970.0,December,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1970-12-18 16:15:00+00:00,Vostok-2M | Cosmos 389,Statusretired,,Success,1970.0,December,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-12-18 09:39:00+00:00,Cosmos-2I (63SM) | Cosmos 388,Statusretired,,Success,1970.0,December,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1970-12-16 04:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 387,Statusretired,,Success,1970.0,December,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1970-12-15 10:00:00+00:00,Voskhod | Cosmos 386,Statusretired,,Success,1970.0,December,Kazakhstan
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1970-12-12 13:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 385,Statusretired,,Success,1970.0,December,Russia
CNES,"ELD, Guiana Space Centre, French Guiana, France",1970-12-12 12:00:00+00:00,Diamant B | P??ole,Statusretired,,Success,1970.0,December,France
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",1970-12-12 10:53:00+00:00,Scout B | Explorer 42,Statusretired,,Success,1970.0,December,Kenya
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1970-12-10 11:10:00+00:00,Voskhod | Cosmos 384,Statusretired,,Success,1970.0,December,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1970-12-03 13:55:00+00:00,Voskhod | Cosmos 383,Statusretired,,Success,1970.0,December,Russia
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1970-12-02 17:00:00+00:00,Proton K/Block D | Cosmos 382 (L1E),Statusretired,,Success,1970.0,December,Kazakhstan
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1970-12-02 04:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 381,Statusretired,,Success,1970.0,December,Russia
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1970-11-30 22:40:00+00:00,Atlas-SLV3C Centaur-D | OAO-B,Statusretired,,Failure,1970.0,November,USA
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1970-11-27 15:47:00+00:00,Molniya-M /Block L | Molniya-1 n†­23,Statusretired,,Success,1970.0,November,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-11-24 10:59:00+00:00,Cosmos-2I (63SM) | Cosmos 380,Statusretired,,Success,1970.0,November,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1970-11-24 05:15:00+00:00,Soyuz L | Cosmos 379 (T2K Lunar Lander),Statusretired,,Success,1970.0,November,Kazakhstan
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1970-11-11 09:20:00+00:00,Voskhod | Cosmos 377,Statusretired,,Success,1970.0,November,Kazakhstan
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1970-11-10 14:40:00+00:00,Proton K/Block D | Luna-17,Statusretired,,Success,1970.0,November,Kazakhstan
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1970-11-06 10:35:00+00:00,Titan III(23)C | OPS-5960 (IMEWS-1/DSP-1),Statusretired,,Partial Failure,1970.0,November,USA
RAE,"LA-5B, RAAF Woomera Range Complex, Australia",1970-11-02 00:34:00+00:00,Black Arrow | Orba,Statusretired,,Failure,1970.0,November,Australia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1970-10-30 13:20:00+00:00,Voskhod | Cosmos 376,Statusretired,,Success,1970.0,October,Russia
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1970-10-30 02:36:00+00:00,Tsyklon-2 | Cosmos 375,Statusretired,,Success,1970.0,October,Kazakhstan
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1970-10-23 17:40:00+00:00,Titan III(23)B | OPS 7568,Statusretired,,Success,1970.0,October,USA
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1970-10-23 04:42:00+00:00,Tsyklon-2 | Cosmos 374,Statusretired,,Success,1970.0,October,Kazakhstan
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1970-10-20 19:55:00+00:00,Proton K/Block D | Zond-8,Statusretired,,Success,1970.0,October,Kazakhstan
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1970-10-20 05:38:00+00:00,Tsyklon-2 | Cosmos 373,Statusretired,,Success,1970.0,October,Kazakhstan
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1970-10-16 15:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 372,Statusretired,,Success,1970.0,October,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1970-10-15 11:22:00+00:00,Vostok-2M | Meteor n†­17,Statusretired,,Success,1970.0,October,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-10-14 11:30:00+00:00,Cosmos-2I (63SM) | Intercosmos-4,Statusretired,,Success,1970.0,October,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1970-10-12 13:57:00+00:00,Cosmos-3M (11K65M) | Cosmos 371,Statusretired,,Success,1970.0,October,Russia
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1970-10-09 11:04:00+00:00,Voskhod | Cosmos 370,Statusretired,,Success,1970.0,October,Kazakhstan
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-10-08 15:10:00+00:00,Cosmos-2I (63SM) | Cosmos 369,Statusretired,,Success,1970.0,October,Russia
